"","Team","Year","Pass.Attempts","Pass.Completion.Rate","Avg.Passing.Yards","Rush Attempts","Avg Rushing Yards"
"1518","Pittsburgh Steelers",1973,64.5,39.1,487,50.125,192.625
"1519","Pittsburgh Steelers",1974,119,28.4,684.5,53.1428571428571,237
"1520","Pittsburgh Steelers",1975,NA,NA,NA,77,368.25
"1521","Pittsburgh Steelers",1976,NA,NA,NA,61,248.333333333333
"1522","Pittsburgh Steelers",1977,NA,NA,NA,55.5714285714286,215.142857142857
"1523","Pittsburgh Steelers",1978,NA,NA,NA,99,351
"1524","Pittsburgh Steelers",1979,NA,NA,NA,134.333333333333,629.666666666667
"1525","Pittsburgh Steelers",1980,NA,NA,NA,106.333333333333,415.333333333333
"1526","Pittsburgh Steelers",1981,88,51.1,553,90.25,381.75
"1527","Pittsburgh Steelers",1982,NA,NA,NA,47.75,202.25
"1528","Pittsburgh Steelers",1983,NA,NA,NA,98.75,368.75
"1529","Pittsburgh Steelers",1984,143.5,53.65,1123,41.25,153.125
"1530","Pittsburgh Steelers",1985,164.5,47.5,1020,54,208.4
"1531","Pittsburgh Steelers",1986,143.666666666667,33.6,818.666666666667,65,261.875
"1532","Pittsburgh Steelers",1987,336,46.4,1896,51,202.571428571429
"1533","Pittsburgh Steelers",1988,NA,NA,NA,29.5,165
"1534","Pittsburgh Steelers",1989,NA,NA,NA,7.75,49.5
"1535","Pittsburgh Steelers",1990,NA,NA,NA,14,72
"1536","Pittsburgh Steelers",1991,286,54.5,1963,44.6666666666667,210
"1537","Pittsburgh Steelers",1992,157,29.55,1141.5,150.666666666667,617.333333333333
"1538","Pittsburgh Steelers",1993,270,54.65,1803,103.25,395.25
"1539","Pittsburgh Steelers",1994,231.5,57.7,1623.5,45.3333333333333,168.5
"1540","Pittsburgh Steelers",1995,264.5,58.3,1818,36.875,131.625
"1541","Pittsburgh Steelers",1996,401,55.4,2767,18.125,76
"1542","Pittsburgh Steelers",1997,NA,NA,NA,4.8,13.6
"1543","Pittsburgh Steelers",1998,NA,NA,NA,6.66666666666667,42.6666666666667
"1544","Pittsburgh Steelers",1999,129.5,76.95,816.5,9.5,15.5
"1545","Pittsburgh Steelers",2001,NA,NA,NA,21.4,113.8
"1546","Pittsburgh Steelers",2002,192.5,74.8,1440.5,60.75,270.25
"1547","Pittsburgh Steelers",2003,177,60.8,1155.66666666667,34.4,118.4
"1548","Pittsburgh Steelers",2004,118.666666666667,72.1333333333333,986.666666666667,22.4,80.8
"1549","Pittsburgh Steelers",2005,75.8,54.9,620.8,53.3333333333333,235
"1550","Pittsburgh Steelers",2006,261,59.1,2002.5,74.3333333333333,312.666666666667
"1551","Pittsburgh Steelers",2007,110.5,53.125,854.5,82.5,348.5
"1552","Pittsburgh Steelers",2008,252.5,59.1,1802,43.8333333333333,157.166666666667
"1553","Pittsburgh Steelers",2009,254,58.3,2172.5,36.25,133.5
"1554","Pittsburgh Steelers",2010,111.75,73.075,909,16.6666666666667,82
"1555","Pittsburgh Steelers",2011,134.75,81.425,1083.25,31.2,129
"1556","Pittsburgh Steelers",2012,143.5,43.7,1003,20.4,73.3
"1557","Pittsburgh Steelers",2013,195.333333333333,88.0666666666667,1435.33333333333,57.8,200
"1558","Pittsburgh Steelers",2014,153,66.775,1249.25,45.6666666666667,190.444444444444
"1559","Pittsburgh Steelers",2015,196.666666666667,62.2666666666667,1607.33333333333,38.7,172.2
"1560","Pittsburgh Steelers",2016,198.666666666667,42,1459,34.0833333333333,146.666666666667
"1561","Portsmouth Spartans",1930,NA,NA,NA,0,0
"1562","Portsmouth Spartans",1931,NA,NA,NA,0,0
"1563","Portsmouth Spartans",1932,NA,NA,NA,37.5,117
"1564","Portsmouth Spartans",1933,NA,NA,NA,45,155.4
"1565","Providence Steam Roller",1931,NA,NA,NA,0,0
"1566","Rock Island Independents",1925,NA,NA,NA,0,0
"1567","San Diego Chargers",1961,209.5,43.55,1525.5,30.7142857142857,102
"1568","San Diego Chargers",1962,79.75,41.425,507.75,41.75,177.5
"1569","San Diego Chargers",1963,NA,NA,NA,39,232.5
"1570","San Diego Chargers",1964,70,50.9,551.75,45.2,199.4
"1571","San Diego Chargers",1965,118,61.1333333333333,964.666666666667,37,137.428571428571
"1572","San Diego Chargers",1966,143.666666666667,47.9,1107.33333333333,26.875,111.75
"1573","San Diego Chargers",1967,143,16.9333333333333,1121.66666666667,14.6666666666667,35.3333333333333
"1574","San Diego Chargers",1968,149.333333333333,77.6666666666667,1221.66666666667,39.5,114.25
"1575","San Diego Chargers",1969,164.5,44.4,1146,27.25,105.75
"1576","San Diego Chargers",1970,165,41.4,1198.5,37.4,137.2
"1577","San Diego Chargers",1971,216,77.05,1564,26.8,115.5
"1578","San Diego Chargers",1972,185.5,25.7,1224.5,58.625,235.5
"1579","San Diego Chargers",1973,90.3333333333333,29.8333333333333,532.333333333333,46.5,199.833333333333
"1580","San Diego Chargers",1974,237,48.5,1732,29.8571428571429,104.857142857143
"1581","San Diego Chargers",1975,100,57.2,710,36.875,155.625
"1582","San Diego Chargers",1976,180.5,78.95,1273,48.1666666666667,217
"1583","San Diego Chargers",1977,84.25,64.7,554.25,34.8888888888889,120.666666666667
"1584","San Diego Chargers",1978,159,56.3333333333333,1188.66666666667,21.6666666666667,73.6666666666667
"1585","San Diego Chargers",1979,180,72.7333333333333,1379.33333333333,30.8571428571429,102.428571428571
"1586","San Diego Chargers",1980,295.5,29.55,2357.5,37.1428571428571,129.428571428571
"1587","San Diego Chargers",1981,305.5,29.55,2401,19.6,63.6
"1588","San Diego Chargers",1982,330,61.8,2883,8.2,27
"1589","San Diego Chargers",1983,172.5,61.6,1508,5.4,12.8
"1590","San Diego Chargers",1984,254.5,31.25,1870,73.2,270.8
"1591","San Diego Chargers",1985,430,59.1,3638,49.8,200.4
"1592","San Diego Chargers",1986,168,67.9333333333333,1132,51.1666666666667,172.166666666667
"1593","San Diego Chargers",1987,114.5,58.25,799.25,27.2,94.2
"1594","San Diego Chargers",1988,156,50,876,47.75,219.375
"1595","San Diego Chargers",1989,98.5,44.9,579.5,8,36.2857142857143
"1596","San Diego Chargers",1990,225,50.1,1371,17.6,84.8
"1597","San Diego Chargers",1991,NA,NA,NA,19.6,122
"1598","San Diego Chargers",1992,42,45.2,258,15.5,56.25
"1599","San Diego Chargers",1993,NA,NA,NA,14.25,64.5
"1600","San Diego Chargers",1994,34,30.6,205,9.5,30.5
"1601","San Diego Chargers",1995,31,29.5,162.5,17,67.8
"1602","San Diego Chargers",1996,161,50.9,984,41.5,148
"1603","San Diego Chargers",1997,113.333333333333,51.6333333333333,662.333333333333,14.3333333333333,40.3333333333333
"1604","San Diego Chargers",1998,188.666666666667,63.9666666666667,1038.33333333333,66,220.333333333333
"1605","San Diego Chargers",1999,217.5,28.7,1380.5,43.75,157
"1606","San Diego Chargers",2001,274,56,1842.5,84.8,310.4
"1607","San Diego Chargers",2002,179.333333333333,62.7,1122.66666666667,74.1666666666667,329.166666666667
"1608","San Diego Chargers",2003,174.666666666667,70.7,1075.33333333333,57.2857142857143,287.714285714286
"1609","San Diego Chargers",2004,89.8,46.12,701.2,45.5454545454545,184.272727272727
"1610","San Diego Chargers",2005,175.333333333333,64.7,1246,40.8,173.7
"1611","San Diego Chargers",2006,155,59.4666666666667,1137.33333333333,48.7777777777778,230
"1612","San Diego Chargers",2007,157,63.4,1058.33333333333,51.75,215.375
"1613","San Diego Chargers",2008,478,65.3,4009,67,271.833333333333
"1614","San Diego Chargers",2009,129.75,57.425,1126.5,47.875,160.5
"1615","San Diego Chargers",2010,271,83,2359,61.2857142857143,248.428571428571
"1616","San Diego Chargers",2011,582,62.9,4624,63,278.833333333333
"1617","San Diego Chargers",2012,264,32.05,1803,62.2,218
"1618","San Diego Chargers",2013,544,69.5,4478,84.8,356.2
"1619","San Diego Chargers",2014,191.333333333333,33.2666666666667,1432,49.8333333333333,180.833333333333
"1620","San Diego Chargers",2015,333.5,74.7,2427.5,55.5,186
"1621","San Diego Chargers",2016,193.333333333333,20.1333333333333,1462,36.1818181818182,137.272727272727
"1622","San Francisco 49ers",1950,306,50.7,1767,31.6666666666667,134.444444444444
"1623","San Francisco 49ers",1951,93.6666666666667,69.8333333333333,651.666666666667,51.7142857142857,248.142857142857
"1624","San Francisco 49ers",1952,68.2,21.2,474.2,36.4285714285714,149.428571428571
"1625","San Francisco 49ers",1953,67.5,39.375,533.75,42.7142857142857,221.571428571429
"1626","San Francisco 49ers",1954,46.4285714285714,40.9142857142857,334.714285714286,37,197
"1627","San Francisco 49ers",1955,96.6666666666667,17.0666666666667,728.333333333333,39.4285714285714,165.142857142857
"1628","San Francisco 49ers",1956,218,56.9,1641,73,296
"1629","San Francisco 49ers",1957,71,65.775,561.75,52.8,219.2
"1630","San Francisco 49ers",1958,104.5,28.85,733.5,41.4,193.6
"1631","San Francisco 49ers",1959,199,51.3,1331,40.25,173.25
"1632","San Francisco 49ers",1960,64.5,77.15,377.5,24.4,75.8
"1633","San Francisco 49ers",1961,31,51.15,234.5,34.8333333333333,181
"1634","San Francisco 49ers",1962,NA,NA,NA,27,120.833333333333
"1635","San Francisco 49ers",1963,NA,NA,NA,38.6,129
"1636","San Francisco 49ers",1964,NA,NA,NA,54.1666666666667,160.833333333333
"1637","San Francisco 49ers",1965,NA,NA,NA,21.75,91.75
"1638","San Francisco 49ers",1966,NA,NA,NA,13.5714285714286,61.2857142857143
"1639","San Francisco 49ers",1967,NA,NA,NA,36.5,181.5
"1640","San Francisco 49ers",1968,NA,NA,NA,51.6666666666667,203.666666666667
"1641","San Francisco 49ers",1969,NA,NA,NA,7.5,53
"1642","San Francisco 49ers",1970,NA,NA,NA,24.5,66
"1643","San Francisco 49ers",1971,NA,NA,NA,47,209.2
"1644","San Francisco 49ers",1972,NA,NA,NA,63.6,233.8
"1645","San Francisco 49ers",1973,57.5,72.35,318.5,39.2857142857143,152
"1646","San Francisco 49ers",1974,86.3333333333333,62.3333333333333,561.333333333333,61,245.714285714286
"1647","San Francisco 49ers",1975,NA,NA,NA,39.1428571428571,121.714285714286
"1648","San Francisco 49ers",1976,NA,NA,NA,44.8333333333333,163.166666666667
"1649","San Francisco 49ers",1977,NA,NA,NA,75.3333333333333,318.333333333333
"1650","San Francisco 49ers",1978,152,22.7,785,35.5,123.25
"1651","San Francisco 49ers",1979,578,60,3652,35,117.333333333333
"1652","San Francisco 49ers",1980,321,57.9,1998,18.4,76
"1653","San Francisco 49ers",1981,NA,NA,NA,60.6666666666667,207.833333333333
"1654","San Francisco 49ers",1982,NA,NA,NA,14.75,50
"1655","San Francisco 49ers",1983,NA,NA,NA,17,76
"1656","San Francisco 49ers",1984,31.5,27.05,224.5,27,114.333333333333
"1657","San Francisco 49ers",1985,NA,NA,NA,11.5,36.5
"1658","San Francisco 49ers",1986,101,54.75,785,14.2857142857143,54.1428571428571
"1659","San Francisco 49ers",1987,49,54.4,399.5,17.625,88.25
"1660","San Francisco 49ers",1988,52,43.4,347,36.25,180.75
"1661","San Francisco 49ers",1989,92,69.6,1001,31.2,119.8
"1662","San Francisco 49ers",1990,62,61.3,427,58,234.25
"1663","San Francisco 49ers",1991,279,64.5,2517,45.6,203.8
"1664","San Francisco 49ers",1992,201.5,33.35,1732.5,63.4285714285714,311.857142857143
"1665","San Francisco 49ers",1993,231.5,84,2032,48.5,230.25
"1666","San Francisco 49ers",1994,461,70.3,3969,59.1428571428571,236.285714285714
"1667","San Francisco 49ers",1995,149.666666666667,88.9666666666667,1087.33333333333,27.1666666666667,112.833333333333
"1668","San Francisco 49ers",1996,106.333333333333,39.2333333333333,811.333333333333,53.5,231.666666666667
"1669","San Francisco 49ers",1997,356,67.7,3029,45.8333333333333,157.5
"1670","San Francisco 49ers",1998,185.333333333333,75.1666666666667,1503.33333333333,29.5,163
"1671","San Francisco 49ers",1999,153.333333333333,37.8666666666667,996.666666666667,46,231.111111111111
"1672","San Francisco 49ers",2001,253,81.35,1779.5,36,142.142857142857
"1673","San Francisco 49ers",2002,285.5,61.3,1788,51.2,236.4
"1674","San Francisco 49ers",2003,255,59.65,1780,41.1428571428571,197
"1675","San Francisco 49ers",2004,167.5,50.45,1112,42.1428571428571,143.285714285714
"1676","San Francisco 49ers",2005,74.75,62.15,427.25,45.5,170.875
"1677","San Francisco 49ers",2006,221.5,29.05,1445,62,329
"1678","San Francisco 49ers",2007,128.25,56.95,671.25,34.4444444444444,137.666666666667
"1679","San Francisco 49ers",2008,254,60.5,1862,53.4285714285714,220.857142857143
"1680","San Francisco 49ers",2009,263.5,58.3,1646.5,55.6,263.2
"1681","San Francisco 49ers",2010,177.5,49.05,1218.5,53.7142857142857,217
"1682","San Francisco 49ers",2011,150.333333333333,73.7666666666667,1064.33333333333,42.2222222222222,170.111111111111
"1683","San Francisco 49ers",2012,218,66.3,1775.5,41.1,208.1
"1684","San Francisco 49ers",2013,208.5,79.2,1605,59.5714285714286,256.857142857143
"1685","San Francisco 49ers",2014,121.75,25.85,851.75,38.0833333333333,179
"1686","San Francisco 49ers",2015,263,61.05,1823,31.9090909090909,130.909090909091
"1687","San Francisco 49ers",2016,245.5,58.05,1583,65.4285714285714,288.428571428571
"1688","Seattle Seahawks",1976,147,49.1333333333333,859.666666666667,25.8571428571429,99.8571428571429
"1689","Seattle Seahawks",1977,251,41.4,1687,37,151
"1690","Seattle Seahawks",1978,222,78,1646,26.5,113.25
"1691","Seattle Seahawks",1979,170.666666666667,43.8,1244.66666666667,16.6666666666667,94.6666666666667
"1692","Seattle Seahawks",1980,171,33.3666666666667,1160.66666666667,41.6,174
"1693","Seattle Seahawks",1981,103,28.3,721,12.8571428571429,58
"1694","Seattle Seahawks",1982,82.3333333333333,50.4666666666667,522.333333333333,7.5,42.75
"1695","Seattle Seahawks",1983,103,75.1,588.5,92.5,383.25
"1696","Seattle Seahawks",1984,NA,NA,NA,28,86.8333333333333
"1697","Seattle Seahawks",1985,NA,NA,NA,46.7142857142857,165.285714285714
"1698","Seattle Seahawks",1986,38.5,77.65,251.5,66,298.2
"1699","Seattle Seahawks",1987,37,39.0333333333333,299,39.1428571428571,159.571428571429
"1700","Seattle Seahawks",1988,NA,NA,NA,55.2,217.6
"1701","Seattle Seahawks",1989,NA,NA,NA,43,143.8
"1702","Seattle Seahawks",1990,NA,NA,NA,74,289
"1703","Seattle Seahawks",1991,181,51.9,1207,41.3333333333333,128.666666666667
"1704","Seattle Seahawks",1992,255,47.5,1307,54.2,235.2
"1705","Seattle Seahawks",1993,NA,NA,NA,45,177.428571428571
"1706","Seattle Seahawks",1994,NA,NA,NA,73.2,332.4
"1707","Seattle Seahawks",1995,NA,NA,NA,107,500
"1708","Seattle Seahawks",1996,NA,NA,NA,109,491
"1709","Seattle Seahawks",1997,45,68.9,371,55,232
"1710","Seattle Seahawks",1998,86.5,78.5,589,116,444
"1711","Seattle Seahawks",1999,262.5,57.25,1814.5,73.2,252.8
"1712","Seattle Seahawks",2001,148.333333333333,38.2,1012.33333333333,72.5,302.333333333333
"1713","Seattle Seahawks",2002,293.5,59.85,2128.5,61.1666666666667,239.5
"1714","Seattle Seahawks",2003,260.5,55.5,1936,74.8,316.2
"1715","Seattle Seahawks",2004,266,51,1857.5,80.2,367
"1716","Seattle Seahawks",2005,237,58.75,1816,71.8333333333333,348.5
"1717","Seattle Seahawks",2006,256,57.4,1684.5,57.2,228
"1718","Seattle Seahawks",2007,295,65.25,2090.5,56.8,193.6
"1719","Seattle Seahawks",2008,225.5,55.25,1374,15.5,74.5
"1720","Seattle Seahawks",2009,203,75,1257,35.1666666666667,150.166666666667
"1721","Seattle Seahawks",2010,444,59.9,3001,48.2857142857143,181.142857142857
"1722","Seattle Seahawks",2011,151,53.4,1048.66666666667,54.125,216.625
"1723","Seattle Seahawks",2012,101.25,67.425,808.5,58.2222222222222,281.111111111111
"1724","Seattle Seahawks",2013,210,70,1754,50.7,219
"1725","Seattle Seahawks",2014,151.333333333333,87.7,1164,58.1111111111111,306.888888888889
"1726","Seattle Seahawks",2015,244.5,67.4,2030.5,39.5833333333333,183
"1727","Seattle Seahawks",2016,113.4,67.38,884.4,24.4375,96.6875
"1728","St. Louis Cardinals",1960,106,44,769,31.6,143.6
"1729","St. Louis Cardinals",1961,73.3333333333333,47.3333333333333,475.333333333333,32.8333333333333,121
"1730","St. Louis Cardinals",1962,207,51.7,1573.5,44.4,187
"1731","St. Louis Cardinals",1963,212,26.25,1640,46,180.5
"1732","St. Louis Cardinals",1964,420,53.1,3045,57.75,233.25
"1733","St. Louis Cardinals",1965,114.333333333333,29.3666666666667,828.666666666667,18.2857142857143,80.1428571428571
"1734","St. Louis Cardinals",1966,126,42.8666666666667,720.666666666667,37.75,115
"1735","St. Louis Cardinals",1967,213,44.9,1585,40.25,160.25
"1736","St. Louis Cardinals",1968,128,29.2,796.333333333333,15.8,64.4
"1737","St. Louis Cardinals",1969,214.5,50.05,1466.5,31.4,132
"1738","St. Louis Cardinals",1970,195,43.5,1344.5,43.5714285714286,208.142857142857
"1739","St. Louis Cardinals",1971,192,43.95,1328,46.6666666666667,163.5
"1740","St. Louis Cardinals",1972,67,55.9,454,39.4,133.6
"1741","St. Louis Cardinals",1973,131.333333333333,33.1333333333333,864,47.4,190
"1742","St. Louis Cardinals",1974,194.5,75.75,1246,86,333.666666666667
"1743","St. Louis Cardinals",1975,176.5,51.4,1284,55.1666666666667,215.5
"1744","St. Louis Cardinals",1976,194.5,28.1,1473,67,255.25
"1745","St. Louis Cardinals",1977,355,52.4,2542,41.75,144.75
"1746","St. Louis Cardinals",1978,253,42.4,1642.5,26.6,88.3
"1747","St. Louis Cardinals",1979,122.25,24.75,709.75,74,357.2
"1748","St. Louis Cardinals",1980,221,44.45,1507,88.5,384.75
"1749","St. Louis Cardinals",1981,241,55.6,1694,112,461.333333333333
"1750","St. Louis Cardinals",1982,NA,NA,NA,50,206.333333333333
"1751","St. Louis Cardinals",1983,35,67.0333333333333,220.666666666667,52.5,226.166666666667
"1752","St. Louis Cardinals",1984,NA,NA,NA,68.6,277
"1753","St. Louis Cardinals",1985,NA,NA,NA,56.6666666666667,243
"1754","St. Louis Cardinals",1986,NA,NA,NA,58.6666666666667,236.333333333333
"1755","St. Louis Cardinals",1987,31,48.95,223,32.8333333333333,142.833333333333
"1756","St. Louis Gunners",1934,NA,NA,NA,9.83333333333333,38
"1757","St. Louis Rams",1995,NA,NA,NA,10.25,50.75
"1758","St. Louis Rams",1996,159.666666666667,54.2333333333333,1043,39,124.571428571429
"1759","St. Louis Rams",1997,487,51.7,3254,55.4,193.2
"1760","St. Louis Rams",1998,209.5,47.75,1287,20.4,81.6
"1761","St. Louis Rams",1999,172,40.4666666666667,1496.33333333333,55.5,283.166666666667
"1762","St. Louis Rams",2001,137.75,67.175,1225.75,55.2857142857143,274.857142857143
"1763","St. Louis Rams",2002,207.5,64.55,1323.5,51.6666666666667,214.833333333333
"1764","St. Louis Rams",2003,65,58.5,365,74,277.2
"1765","St. Louis Rams",2004,46,54.9,325.5,70.6,303.6
"1766","St. Louis Rams",2005,156,63.2,1027,52.2857142857143,213.714285714286
"1767","St. Louis Rams",2006,NA,NA,NA,79.6,344.6
"1768","St. Louis Rams",2007,NA,NA,NA,73.2,291.6
"1769","St. Louis Rams",2008,NA,NA,NA,62,249.666666666667
"1770","St. Louis Rams",2009,119,61.3,566,55.1428571428571,236.571428571429
"1771","St. Louis Rams",2010,590,60,3512,67.8333333333333,255.333333333333
"1772","St. Louis Rams",2011,136.5,40.2,814.5,35.1111111111111,142.666666666667
"1773","St. Louis Rams",2012,185.666666666667,64.2666666666667,1261,66.1666666666667,274.666666666667
"1774","St. Louis Rams",2013,126.5,29.85,840,27.3333333333333,119.5
"1775","St. Louis Rams",2014,171.666666666667,75.5666666666667,1231.66666666667,19.7142857142857,80
"1776","St. Louis Rams",2015,118.25,56.975,732.75,58.5,287
"1777","Staten Island Stapletons",1932,NA,NA,NA,30.7142857142857,124.428571428571
"1778","Tampa Bay Buccaneers",1976,NA,NA,NA,34.625,113.375
"1779","Tampa Bay Buccaneers",1977,NA,NA,NA,51.3333333333333,145.166666666667
"1780","Tampa Bay Buccaneers",1978,61.5,44.15,396,68.1666666666667,271.666666666667
"1781","Tampa Bay Buccaneers",1979,NA,NA,NA,90.8333333333333,364.666666666667
"1782","Tampa Bay Buccaneers",1980,NA,NA,NA,62.8333333333333,217
"1783","Tampa Bay Buccaneers",1981,NA,NA,NA,59.2,229.8
"1784","Tampa Bay Buccaneers",1982,NA,NA,NA,49,156
"1785","Tampa Bay Buccaneers",1983,176,52.4666666666667,1163.33333333333,35.8571428571429,97.8571428571429
"1786","Tampa Bay Buccaneers",1984,187.333333333333,36.2,1297,7.5,25.625
"1787","Tampa Bay Buccaneers",1985,254,52.7,1711.5,10.6,58
"1788","Tampa Bay Buccaneers",1986,229.5,52.9,1446,14.3333333333333,70
"1789","Tampa Bay Buccaneers",1987,98.6,38.78,650.8,10,25.375
"1790","Tampa Bay Buccaneers",1988,256,57.5,1804,53.5,209
"1791","Tampa Bay Buccaneers",1989,285,51.35,1833,49.5,182
"1792","Tampa Bay Buccaneers",1990,224,53.1,1641,43,191
"1793","Tampa Bay Buccaneers",1991,165,49.8666666666667,985,25.6,95.4
"1794","Tampa Bay Buccaneers",1992,169.666666666667,58.6666666666667,1128.33333333333,20,83.6
"1795","Tampa Bay Buccaneers",1993,169,54.8333333333333,1098.33333333333,15.75,46.5
"1796","Tampa Bay Buccaneers",1994,163.333333333333,60.1666666666667,1138.33333333333,63,221
"1797","Tampa Bay Buccaneers",1995,253,50.1,1646.5,56,225.428571428571
"1798","Tampa Bay Buccaneers",1996,245.5,55.5,1467.5,51,171
"1799","Tampa Bay Buccaneers",1997,134.666666666667,63.8333333333333,879.333333333333,36.2857142857143,135.857142857143
"1800","Tampa Bay Buccaneers",1998,149.666666666667,33.2666666666667,929,45.6666666666667,181.666666666667
"1801","Tampa Bay Buccaneers",1999,148.333333333333,59.6666666666667,921.333333333333,50.6666666666667,192
"1802","Tampa Bay Buccaneers",2001,295,64.25,1808,44.6,170
"1803","Tampa Bay Buccaneers",2002,188.666666666667,54.7,1221.66666666667,63.6666666666667,232.833333333333
"1804","Tampa Bay Buccaneers",2003,296,65.15,1970.5,49,179
"1805","Tampa Bay Buccaneers",2004,103,63.1,674,64.6,261.8
"1806","Tampa Bay Buccaneers",2005,NA,NA,NA,35.3333333333333,173.333333333333
"1807","Tampa Bay Buccaneers",2006,101,60.4,748,29,107
"1808","Tampa Bay Buccaneers",2007,233,65.75,1724.5,23.6,105.8
"1809","Tampa Bay Buccaneers",2008,188.5,32.45,1356,15,59
"1810","Tampa Bay Buccaneers",2009,77.6666666666667,34.8666666666667,426.333333333333,35.75,140.75
"1811","Tampa Bay Buccaneers",2010,NA,NA,NA,53,272
"1812","Tampa Bay Buccaneers",2011,36,52.8,246,43.4,178.6
"1813","Tampa Bay Buccaneers",2012,NA,NA,NA,53.8571428571429,242.571428571429
"1814","Tampa Bay Buccaneers",2013,105,39.85,652.5,36.9090909090909,142.636363636364
"1815","Tampa Bay Buccaneers",2014,177,37.9666666666667,1207.66666666667,44,171.875
"1816","Tampa Bay Buccaneers",2015,535,58.3,4042,91,432.4
"1817","Tampa Bay Buccaneers",2016,289,75.85,2082.5,45.3,161.6
"1818","Tennessee Oilers",1997,NA,NA,NA,72.5,288.333333333333
"1819","Tennessee Oilers",1998,NA,NA,NA,94.75,352.25
"1820","Tennessee Titans",1999,195,59.5,1382,96,367.5
"1821","Tennessee Titans",2001,39.5,27.65,248,160.5,483.5
"1822","Tennessee Titans",2002,NA,NA,NA,116,393.333333333333
"1823","Tennessee Titans",2003,48,65.25,388.5,54.8333333333333,177.166666666667
"1824","Tennessee Titans",2004,184.5,55.55,1277,5.25,21.25
"1825","Tennessee Titans",2005,57.5,56.2,305,8,30
"1826","Tennessee Titans",2006,357,51.5,2199,15.8333333333333,99.5
"1827","Tennessee Titans",2007,382,62.3,2546,24.25,106.25
"1828","Tennessee Titans",2008,36,61.1,219,55.6,269
"1829","Tennessee Titans",2009,130,29.35,939.5,105.5,585
"1830","Tennessee Titans",2010,156,59.6,1255,78.8,345.8
"1831","Tennessee Titans",2011,518,61.6,3571,52.2857142857143,196.714285714286
"1832","Tennessee Titans",2012,221,62.4,1367,41.5,172.125
"1833","Tennessee Titans",2013,350,62,2454,72.2,288.8
"1834","Tennessee Titans",2014,NA,NA,NA,35.8333333333333,136.5
"1835","Tennessee Titans",2015,192,66.8,1458.5,18.5555555555556,90.1111111111111
"1836","Tennessee Titans",2016,168,56.6666666666667,1240,47.4,217.2
"1837","Washington Redskins",1937,69,28.9333333333333,423,79,289.4
"1838","Washington Redskins",1938,59.5,34.825,372,37,126.333333333333
"1839","Washington Redskins",1939,50.25,60.5,448.75,49.2857142857143,201.428571428571
"1840","Washington Redskins",1940,61,61.975,471.75,29.625,106.125
"1841","Washington Redskins",1941,87.3333333333333,32.0333333333333,521,35.3636363636364,94.2727272727273
"1842","Washington Redskins",1942,60.5,23.85,387,32.7,124.9
"1843","Washington Redskins",1943,124,55.6,901.5,30.1111111111111,96
"1844","Washington Redskins",1944,99.6666666666667,60,673.666666666667,37.4285714285714,90
"1845","Washington Redskins",1945,114,54.7,919,26.5,109.5
"1846","Washington Redskins",1946,73.6666666666667,45.8,537.666666666667,33.3,112.5
"1847","Washington Redskins",1947,208,46.6,1668,30.5555555555556,103.444444444444
"1848","Washington Redskins",1948,83,31.5,676,31.6363636363636,114.545454545455
"1849","Washington Redskins",1949,193.5,47,1386,31.2857142857143,123.571428571429
"1850","Washington Redskins",1950,103.333333333333,32.9666666666667,692.666666666667,35.6666666666667,145.5
"1851","Washington Redskins",1951,75,29.7,498.333333333333,54.5,233.333333333333
"1852","Washington Redskins",1952,95,54.5,709,32.1666666666667,111.666666666667
"1853","Washington Redskins",1953,139,38.25,868,25.4,108.2
"1854","Washington Redskins",1954,39,23,272,41.125,156.125
"1855","Washington Redskins",1955,91.5,22.2,635,58,241.857142857143
"1856","Washington Redskins",1956,98,48,554,46.875,163
"1857","Washington Redskins",1957,167,59.3,1508,16.6,60.2
"1858","Washington Redskins",1958,145,54.5,1365,35.3333333333333,150.166666666667
"1859","Washington Redskins",1959,93,45.35,578,32.8333333333333,150.666666666667
"1860","Washington Redskins",1960,NA,NA,NA,25.1428571428571,72.2857142857143
"1861","Washington Redskins",1961,NA,NA,NA,25.6666666666667,126
"1862","Washington Redskins",1962,NA,NA,NA,36.8333333333333,100.333333333333
"1863","Washington Redskins",1963,NA,NA,NA,51,198
"1864","Washington Redskins",1964,NA,NA,NA,56.5,212.75
"1865","Washington Redskins",1965,NA,NA,NA,70.5,198.5
"1866","Washington Redskins",1966,NA,NA,NA,36.4,112.4
"1867","Washington Redskins",1967,NA,NA,NA,38.3333333333333,126.333333333333
"1868","Washington Redskins",1968,38.6666666666667,35.5333333333333,281.333333333333,32.8571428571429,106.142857142857
"1869","Washington Redskins",1969,NA,NA,NA,37,114.75
"1870","Washington Redskins",1970,NA,NA,NA,33.4,132.8
"1871","Washington Redskins",1971,306,54.2,2221,41.4,147.2
"1872","Washington Redskins",1972,225,53.3,1648,40,156.25
"1873","Washington Redskins",1973,227,53.7,1656,34.2,110.2
"1874","Washington Redskins",1974,122.5,70.15,888.5,40,142.5
"1875","Washington Redskins",1975,112,37.2,773,56.3333333333333,221.833333333333
"1876","Washington Redskins",1976,184.5,50.45,1144,111.5,440.75
"1877","Washington Redskins",1977,191.5,47.75,1142,85.8,297.6
"1878","Washington Redskins",1978,218,48.95,1454.5,73.1428571428571,280.285714285714
"1879","Washington Redskins",1979,198.5,54.5,1413.5,75.875,291.375
"1880","Washington Redskins",1980,227.5,28.85,1481,56.375,224.5
